inventory_id,depot_id,item_code,item_name,item_category,quantity_in_stock,minimum_stock_level,maximum_stock_level,unit_cost_sar,supplier_name,last_restocked_date,expiry_date,batch_number,storage_location,condition,created_at
INV49540,DEP2,ITEM7500,Transmission Fluid,Fluids,679,108,749,74.82,MAN Parts,2025-06-19T05:13:55,,BATCH-4594,Hazardous Storage,Good,2025-10-04T21:14:53.842753
INV19724,DEP3,ITEM3739,Fuel Filter,Engine Parts,151,48,158,377.05,Total Oil,2025-04-09T03:08:02,,BATCH-5149,Hazardous Storage,Good,2025-10-04T21:14:53.842812
INV37076,DEP1,ITEM4471,Tire 295/80R22.5,Tires,150,43,200,1936.24,Iveco Parts,2025-06-24T06:47:35,2027-12-21T06:47:35,BATCH-1460,Warehouse A,Good,2025-10-04T21:14:53.842880
INV28916,DEP3,ITEM7248,Brake Lines,Brake System,140,16,168,218.87,Aftermarket Parts,2025-03-09T23:15:01,,BATCH-9785,Cold Storage,Good,2025-10-04T21:14:53.842940
INV62702,DEP3,ITEM7674,Seat Covers,Accessories,344,44,470,32.48,Aftermarket Parts,2025-05-10T08:41:27,,BATCH-4112,Hazardous Storage,Good,2025-10-04T21:14:53.842998
INV40081,DEP2,ITEM6779,Brake Lines,Brake System,238,36,287,364.23,Mercedes Parts,2025-02-09T01:44:08,,BATCH-3650,Hazardous Storage,Poor,2025-10-04T21:14:53.843055
INV46792,DEP5,ITEM3952,Hydraulic Oil,Fluids,1290,140,1526,45.09,Mercedes Parts,2025-02-21T00:01:10,2026-08-30T00:01:10,BATCH-9250,Warehouse A,Good,2025-10-04T21:14:53.843124
INV39519,DEP4,ITEM7111,Tire 385/65R22.5,Tires,209,52,401,1802.73,Mercedes Parts,2025-02-24T11:46:10,2028-02-02T11:46:10,BATCH-6884,Cold Storage,Poor,2025-10-04T21:14:53.843188
INV70148,DEP1,ITEM2947,Tool Kit,Accessories,29,25,396,201.72,Aftermarket Parts,2025-06-12T05:50:02,2028-01-13T05:50:02,BATCH-8195,Hazardous Storage,Good,2025-10-04T21:14:53.843250
INV77576,DEP5,ITEM5833,Wiring Harness,Electrical,121,36,407,26.09,Total Oil,2025-03-20T20:59:30,2027-08-03T20:59:30,BATCH-2020,Hazardous Storage,Fair,2025-10-04T21:14:53.843311
INV70773,DEP1,ITEM2575,Brake Pads,Brake System,207,24,321,171.33,International Parts,2025-02-11T10:40:41,,BATCH-9846,Cold Storage,Good,2025-10-04T21:14:53.843370
INV89680,DEP2,ITEM7075,Grease,Fluids,125,14,458,499.82,Local Supplier,2025-02-01T00:48:03,2026-04-16T00:48:03,BATCH-7196,Warehouse B,Poor,2025-10-04T21:14:53.843430
INV65650,DEP6,ITEM9530,Brake Calipers,Brake System,324,21,417,414.07,Aramco Parts,2025-04-22T12:28:08,,BATCH-0149,Cold Storage,Fair,2025-10-04T21:14:53.843496
INV48110,DEP1,ITEM7612,Tire 385/65R22.5,Tires,75,59,415,1795.3,Iveco Parts,2025-04-03T06:39:28,,BATCH-5859,Warehouse B,Good,2025-10-04T21:14:53.843555
INV91549,DEP5,ITEM5581,Wiper Blades,Accessories,18,13,220,56.53,Volvo Parts,2025-03-14T23:01:15,2026-08-29T23:01:15,BATCH-3117,Cold Storage,Good,2025-10-04T21:14:53.843616
INV38846,DEP3,ITEM6290,Inner Tube,Tires,144,32,248,219.72,Local Supplier,2025-06-13T14:09:00,,BATCH-7305,Warehouse A,Fair,2025-10-04T21:14:53.843675
INV31878,DEP1,ITEM4525,Coolant,Fluids,292,27,414,199.9,Chevron Parts,2025-03-08T10:51:13,2027-05-10T10:51:13,BATCH-9835,Warehouse A,Good,2025-10-04T21:14:53.843735
INV21135,DEP1,ITEM6769,Brake Lines,Brake System,234,26,287,332.29,Aftermarket Parts,2025-02-02T09:15:50,2027-08-16T09:15:50,BATCH-8634,Warehouse A,Good,2025-10-04T21:14:53.843796
INV32722,DEP5,ITEM9491,Transmission Fluid,Fluids,687,193,1836,24.68,Mercedes Parts,2025-04-26T03:03:23,2027-12-18T03:03:23,BATCH-6220,Cold Storage,Good,2025-10-04T21:14:53.843864
INV84436,DEP6,ITEM2105,Seat Covers,Accessories,90,40,116,295.71,Local Supplier,2025-03-21T22:01:59,2027-01-02T22:01:59,BATCH-8620,Cold Storage,Good,2025-10-04T21:14:53.843926
INV34161,DEP6,ITEM6955,Fuses,Electrical,126,16,463,161.65,Iveco Parts,2025-04-30T18:11:49,2027-10-11T18:11:49,BATCH-2650,Cold Storage,Poor,2025-10-04T21:14:53.843986
INV69522,DEP1,ITEM3829,Alternator,Electrical,259,43,349,302.92,OEM Supplier,2025-05-10T02:29:09,2028-02-10T02:29:09,BATCH-5989,Warehouse B,Fair,2025-10-04T21:14:53.844047
INV89669,DEP5,ITEM7258,Grease,Fluids,263,28,270,345.54,Volvo Parts,2025-03-01T15:57:28,,BATCH-9603,Warehouse B,Good,2025-10-04T21:14:53.844112
INV69507,DEP4,ITEM6202,Valve Stems,Tires,166,29,358,408.07,Aramco Parts,2025-04-28T11:05:32,,BATCH-6326,Hazardous Storage,Good,2025-10-04T21:14:53.844170
INV92520,DEP1,ITEM1057,Transmission Fluid,Fluids,1082,151,1278,77.82,OEM Supplier,2025-02-08T04:57:09,,BATCH-8443,Warehouse A,Good,2025-10-04T21:14:53.844227
INV62580,DEP1,ITEM1514,Brake Discs,Brake System,135,25,334,330.4,OEM Supplier,2025-05-12T03:58:18,2027-02-20T03:58:18,BATCH-0841,Warehouse A,Poor,2025-10-04T21:14:53.844287
INV58113,DEP1,ITEM2609,Power Steering Fluid,Fluids,332,181,1139,72.28,Scania Parts,2025-03-05T07:31:19,,BATCH-1090,Warehouse A,Good,2025-10-04T21:14:53.844345
INV87254,DEP5,ITEM3165,Alternator,Electrical,407,30,433,269.01,Aramco Parts,2025-05-06T11:36:14,,BATCH-0598,Warehouse A,Good,2025-10-04T21:14:53.844403
INV38142,DEP6,ITEM2761,Air Filter,Engine Parts,89,22,313,282.73,Iveco Parts,2025-05-09T20:30:22,2027-05-08T20:30:22,BATCH-7242,Cold Storage,Good,2025-10-04T21:14:53.844462
INV25944,DEP1,ITEM7956,Engine Oil 15W-40,Engine Parts,376,84,513,67.93,Mercedes Parts,2025-05-03T22:17:07,,BATCH-8533,Warehouse A,Good,2025-10-04T21:14:53.844529
INV81263,DEP1,ITEM6659,Battery 12V,Electrical,197,24,285,379.0,MAN Parts,2025-03-19T08:19:17,2028-03-13T08:19:17,BATCH-3945,Warehouse A,Fair,2025-10-04T21:14:53.844592
INV38367,DEP6,ITEM4708,Brake Calipers,Brake System,190,46,197,42.27,Total Oil,2025-06-20T17:29:49,,BATCH-8621,Cold Storage,Good,2025-10-04T21:14:53.844650
INV62142,DEP2,ITEM3396,Fuel Filter,Engine Parts,279,20,400,148.75,Chevron Parts,2025-03-07T04:33:18,,BATCH-3914,Warehouse B,Good,2025-10-04T21:14:53.844713
INV58748,DEP4,ITEM4657,Air Filter,Engine Parts,200,33,264,246.29,Iveco Parts,2025-03-01T11:59:41,,BATCH-5830,Warehouse A,Fair,2025-10-04T21:14:53.844771
INV46747,DEP2,ITEM5387,Wiring Harness,Electrical,62,30,348,54.59,Volvo Parts,2025-05-11T18:56:33,2028-01-18T18:56:33,BATCH-7886,Warehouse A,Good,2025-10-04T21:14:53.844831
INV89696,DEP1,ITEM2258,Wiper Blades,Accessories,394,27,413,472.5,Aftermarket Parts,2025-03-21T13:41:55,,BATCH-8508,Warehouse A,Poor,2025-10-04T21:14:53.844888
INV34281,DEP4,ITEM6120,Coolant,Fluids,130,31,344,320.45,BP Components,2025-03-02T08:41:22,2027-11-05T08:41:22,BATCH-5016,Hazardous Storage,Poor,2025-10-04T21:14:53.844948
INV95446,DEP3,ITEM8737,Oil Filter,Engine Parts,282,65,1197,37.6,Total Oil,2025-02-01T23:55:10,,BATCH-2573,Warehouse A,Fair,2025-10-04T21:14:53.845005
INV57121,DEP3,ITEM9047,Brake Lines,Brake System,149,44,169,71.01,Aramco Parts,2025-04-16T01:57:13,,BATCH-3118,Warehouse B,Good,2025-10-04T21:14:53.845062
INV22838,DEP2,ITEM4914,Power Steering Fluid,Fluids,212,94,534,54.16,Shell Lubricants,2025-05-28T15:31:04,2028-05-04T15:31:04,BATCH-9530,Warehouse B,Good,2025-10-04T21:14:53.845121
INV27171,DEP1,ITEM3782,Wiring Harness,Electrical,302,27,354,251.51,Aftermarket Parts,2025-03-05T02:19:49,2027-12-23T02:19:49,BATCH-2331,Warehouse A,Good,2025-10-04T21:14:53.845182
INV87324,DEP2,ITEM6226,Hydraulic Oil,Fluids,709,183,1726,25.31,International Parts,2025-02-10T00:41:50,2026-11-18T00:41:50,BATCH-9794,Cold Storage,Good,2025-10-04T21:14:53.845250
INV50365,DEP1,ITEM8132,Floor Mats,Accessories,99,27,489,434.52,OEM Supplier,2025-05-17T00:59:30,,BATCH-4131,Warehouse B,Fair,2025-10-04T21:14:53.845315
INV17627,DEP3,ITEM1544,Air Filter,Engine Parts,265,32,358,257.2,Shell Lubricants,2025-06-02T16:53:00,,BATCH-9512,Cold Storage,Poor,2025-10-04T21:14:53.845379
INV38105,DEP6,ITEM9881,Brake Lines,Brake System,239,13,431,279.24,Scania Parts,2025-03-16T23:18:41,2028-02-02T23:18:41,BATCH-7137,Warehouse A,Good,2025-10-04T21:14:53.845439
INV61797,DEP4,ITEM1423,Wiring Harness,Electrical,331,35,365,232.73,Chevron Parts,2025-04-16T02:25:49,,BATCH-6623,Hazardous Storage,Good,2025-10-04T21:14:53.845497
INV94612,DEP3,ITEM6245,Valve Stems,Tires,115,32,185,384.71,Local Supplier,2025-06-09T11:10:11,,BATCH-3639,Cold Storage,Fair,2025-10-04T21:14:53.845553
INV91567,DEP2,ITEM5632,Fuses,Electrical,140,24,140,90.28,MAN Parts,2025-06-04T23:29:01,2026-11-29T23:29:01,BATCH-3695,Cold Storage,Good,2025-10-04T21:14:53.845613
INV67723,DEP3,ITEM3524,Valve Stems,Tires,58,30,154,141.42,International Parts,2025-06-15T08:29:39,2027-12-05T08:29:39,BATCH-6742,Hazardous Storage,Good,2025-10-04T21:14:53.845672
INV17467,DEP5,ITEM1808,Grease,Fluids,229,23,331,178.15,Shell Lubricants,2025-02-04T05:38:35,,BATCH-7363,Warehouse B,Good,2025-10-04T21:14:53.845730
INV48426,DEP1,ITEM2486,Oil Filter,Engine Parts,954,187,1163,43.53,Scania Parts,2025-05-17T19:06:03,,BATCH-6198,Hazardous Storage,Fair,2025-10-04T21:14:53.845787
INV43820,DEP2,ITEM5898,Coolant,Fluids,172,23,262,92.89,Mercedes Parts,2025-03-29T03:38:15,,BATCH-6578,Cold Storage,Good,2025-10-04T21:14:53.845844
INV82862,DEP1,ITEM6321,Tool Kit,Accessories,335,30,363,88.88,International Parts,2025-02-28T22:17:11,2026-03-08T22:17:11,BATCH-8494,Warehouse A,Good,2025-10-04T21:14:53.845911
INV28009,DEP5,ITEM6068,Brake Calipers,Brake System,311,50,423,111.75,Local Supplier,2025-02-07T21:35:48,2026-07-09T21:35:48,BATCH-4481,Cold Storage,Poor,2025-10-04T21:14:53.845979
INV13356,DEP4,ITEM2286,Brake Lines,Brake System,51,46,273,46.93,MAN Parts,2025-05-13T16:54:08,2028-03-19T16:54:08,BATCH-2868,Warehouse B,Good,2025-10-04T21:14:53.846040
INV69488,DEP4,ITEM3405,Tool Kit,Accessories,64,29,160,144.99,OEM Supplier,2025-02-13T03:30:52,2027-03-10T03:30:52,BATCH-0204,Hazardous Storage,Fair,2025-10-04T21:14:53.846101
INV37294,DEP3,ITEM1961,First Aid Kit,Accessories,300,25,310,359.64,Scania Parts,2025-02-04T21:00:41,2027-08-30T21:00:41,BATCH-4928,Warehouse B,Fair,2025-10-04T21:14:53.846167
INV86064,DEP3,ITEM4562,Tire 295/80R22.5,Tires,184,60,282,1818.43,Shell Lubricants,2025-03-22T04:23:56,2028-02-16T04:23:56,BATCH-8952,Hazardous Storage,Good,2025-10-04T21:14:53.846228
INV70840,DEP2,ITEM4423,Timing Belt,Engine Parts,84,48,498,419.24,Mercedes Parts,2025-05-02T08:07:30,,BATCH-3197,Cold Storage,Fair,2025-10-04T21:14:53.846286
INV65785,DEP1,ITEM6111,Brake Fluid,Brake System,336,191,918,63.49,Local Supplier,2025-02-17T20:43:29,2027-09-23T20:43:29,BATCH-2946,Warehouse B,Fair,2025-10-04T21:14:53.846346
INV77356,DEP2,ITEM8556,Hydraulic Oil,Fluids,354,140,687,73.3,OEM Supplier,2025-04-22T15:31:36,2026-08-24T15:31:36,BATCH-9536,Cold Storage,Good,2025-10-04T21:14:53.846406
INV35071,DEP4,ITEM3790,Brake Discs,Brake System,142,27,398,297.82,OEM Supplier,2025-06-07T05:57:36,2026-11-10T05:57:36,BATCH-2740,Warehouse A,Good,2025-10-04T21:14:53.846466
INV37638,DEP1,ITEM8993,Air Filter,Engine Parts,351,39,481,65.2,Shell Lubricants,2025-06-26T13:13:53,2027-07-25T13:13:53,BATCH-2541,Hazardous Storage,Good,2025-10-04T21:14:53.846535
INV58989,DEP4,ITEM6496,Bulbs,Electrical,57,26,205,295.7,Aftermarket Parts,2025-04-15T10:15:33,2026-12-14T10:15:33,BATCH-4572,Hazardous Storage,Fair,2025-10-04T21:14:53.846597
INV96744,DEP3,ITEM2208,Tire 295/80R22.5,Tires,160,51,317,1587.38,Volvo Parts,2025-06-03T12:34:46,,BATCH-8533,Warehouse A,Poor,2025-10-04T21:14:53.846663
INV64292,DEP1,ITEM9100,First Aid Kit,Accessories,264,25,379,185.04,Chevron Parts,2025-06-19T10:55:03,2027-11-24T10:55:03,BATCH-1421,Warehouse B,Good,2025-10-04T21:14:53.846722
INV55856,DEP5,ITEM1441,Engine Oil 15W-40,Engine Parts,1306,135,1727,59.47,International Parts,2025-02-01T22:11:41,,BATCH-5531,Warehouse B,Good,2025-10-04T21:14:53.846779
INV11024,DEP1,ITEM1629,Tire 315/80R22.5,Tires,292,76,339,1685.51,Shell Lubricants,2025-04-10T17:31:32,2028-02-02T17:31:32,BATCH-3100,Warehouse B,Poor,2025-10-04T21:14:53.846846
INV54566,DEP1,ITEM5367,Seat Covers,Accessories,23,14,297,199.23,Total Oil,2025-02-14T09:22:32,,BATCH-5469,Warehouse B,Good,2025-10-04T21:14:53.848112
INV43265,DEP6,ITEM4298,Fuses,Electrical,144,42,278,71.75,Aramco Parts,2025-04-12T05:23:59,2027-01-06T05:23:59,BATCH-0314,Warehouse B,Poor,2025-10-04T21:14:53.848360
INV14614,DEP3,ITEM7385,Brake Fluid,Brake System,546,193,1140,44.75,Total Oil,2025-06-04T16:17:23,2027-09-09T16:17:23,BATCH-8617,Warehouse B,Good,2025-10-04T21:14:53.848495
INV33922,DEP4,ITEM4513,Tire 295/80R22.5,Tires,456,100,470,1573.16,Volvo Parts,2025-06-04T22:50:26,,BATCH-3994,Cold Storage,Fair,2025-10-04T21:14:53.848643
INV16128,DEP5,ITEM5748,Brake Calipers,Brake System,143,36,243,440.73,Mercedes Parts,2025-02-21T20:22:42,,BATCH-1388,Warehouse A,Good,2025-10-04T21:14:53.848805
INV85275,DEP5,ITEM6632,Mirrors,Accessories,343,47,387,54.25,Iveco Parts,2025-05-14T01:22:01,2026-07-30T01:22:01,BATCH-2035,Cold Storage,Good,2025-10-04T21:14:53.848921
INV91834,DEP3,ITEM2925,Brake Calipers,Brake System,107,28,443,69.76,Total Oil,2025-06-09T03:44:00,2027-05-30T03:44:00,BATCH-6942,Cold Storage,Good,2025-10-04T21:14:53.848999
INV20275,DEP3,ITEM4591,Fuel Filter,Engine Parts,154,34,171,418.4,Iveco Parts,2025-02-23T02:01:18,,BATCH-7056,Warehouse B,Fair,2025-10-04T21:14:53.849116
INV69335,DEP3,ITEM9223,Alternator,Electrical,332,42,463,214.82,MAN Parts,2025-05-05T17:41:40,2027-02-04T17:41:40,BATCH-5203,Warehouse B,Good,2025-10-04T21:14:53.849182
INV56735,DEP6,ITEM6810,Coolant,Fluids,167,27,376,31.86,Total Oil,2025-01-31T17:47:23,,BATCH-6717,Cold Storage,Good,2025-10-04T21:14:53.849243
INV78031,DEP3,ITEM9525,Brake Lines,Brake System,239,20,450,259.85,Total Oil,2025-06-14T14:44:59,,BATCH-0451,Hazardous Storage,Good,2025-10-04T21:14:53.849304
INV10133,DEP2,ITEM4482,Starter Motor,Electrical,111,14,120,43.58,Mercedes Parts,2025-06-14T22:06:20,,BATCH-6254,Warehouse B,Poor,2025-10-04T21:14:53.849363
INV69362,DEP3,ITEM2092,Oil Filter,Engine Parts,984,145,1098,40.91,International Parts,2025-06-18T20:13:44,2028-01-10T20:13:44,BATCH-4206,Cold Storage,Good,2025-10-04T21:14:53.849468
INV15600,DEP4,ITEM4983,Grease,Fluids,393,21,455,76.04,Aramco Parts,2025-06-25T04:14:55,2028-02-17T04:14:55,BATCH-8217,Cold Storage,Good,2025-10-04T21:14:53.849536
INV52693,DEP1,ITEM8569,Bulbs,Electrical,201,28,378,478.21,Aramco Parts,2025-05-20T17:47:53,,BATCH-4829,Warehouse A,Fair,2025-10-04T21:14:53.849634
INV32961,DEP1,ITEM6739,Bulbs,Electrical,22,19,217,247.11,OEM Supplier,2025-05-23T08:59:39,2026-06-07T08:59:39,BATCH-1738,Warehouse A,Poor,2025-10-04T21:14:53.849698
INV24486,DEP1,ITEM4194,Timing Belt,Engine Parts,72,49,197,404.3,Volvo Parts,2025-03-28T15:40:41,,BATCH-3822,Hazardous Storage,Good,2025-10-04T21:14:53.849757
INV64296,DEP3,ITEM4335,Wiper Blades,Accessories,213,17,307,127.42,Aftermarket Parts,2025-04-04T19:45:45,2027-01-05T19:45:45,BATCH-2397,Warehouse B,Good,2025-10-04T21:14:53.849820
INV65888,DEP4,ITEM9826,Brake Pads,Brake System,380,20,431,320.97,Aramco Parts,2025-05-11T02:45:58,2028-03-09T02:45:58,BATCH-3253,Warehouse A,Good,2025-10-04T21:14:53.849882
INV91199,DEP4,ITEM1967,Tire 315/80R22.5,Tires,261,41,727,1309.66,Volvo Parts,2025-04-23T16:24:42,2028-03-10T16:24:42,BATCH-9291,Warehouse B,Poor,2025-10-04T21:14:53.849987
INV50646,DEP4,ITEM8692,Battery 12V,Electrical,59,21,269,519.7,MAN Parts,2025-02-11T03:23:12,2027-05-04T03:23:12,BATCH-3874,Hazardous Storage,Good,2025-10-04T21:14:53.850049
INV17835,DEP1,ITEM9292,Coolant,Fluids,44,21,293,106.13,Chevron Parts,2025-05-28T12:59:56,2028-03-31T12:59:56,BATCH-1254,Warehouse B,Fair,2025-10-04T21:14:53.850110
INV91049,DEP2,ITEM4806,Valve Stems,Tires,126,16,322,160.32,Mercedes Parts,2025-02-24T20:13:55,,BATCH-8457,Warehouse B,Good,2025-10-04T21:14:53.850170
INV16787,DEP3,ITEM1264,Tool Kit,Accessories,38,19,242,225.46,MAN Parts,2025-02-14T01:09:27,,BATCH-2282,Warehouse B,Good,2025-10-04T21:14:53.850227
INV67392,DEP4,ITEM7797,Seat Covers,Accessories,28,11,166,157.92,BP Components,2025-06-25T13:39:31,,BATCH-1591,Cold Storage,Good,2025-10-04T21:14:53.850324
INV16235,DEP2,ITEM8184,Brake Lines,Brake System,468,24,484,338.82,Volvo Parts,2025-05-10T10:51:00,2027-04-27T10:51:00,BATCH-2875,Warehouse A,Good,2025-10-04T21:14:53.850388
INV46887,DEP3,ITEM8936,Alternator,Electrical,379,29,410,51.87,Volvo Parts,2025-02-28T07:48:40,,BATCH-6204,Warehouse A,Good,2025-10-04T21:14:53.850448
INV19694,DEP2,ITEM3402,Brake Fluid,Brake System,510,150,588,37.97,Local Supplier,2025-05-18T18:59:06,,BATCH-7536,Warehouse B,Good,2025-10-04T21:14:53.850517
INV52059,DEP5,ITEM9962,Brake Fluid,Brake System,210,151,1226,16.32,Shell Lubricants,2025-02-07T09:25:07,2026-11-02T09:25:07,BATCH-1465,Hazardous Storage,Good,2025-10-04T21:14:53.850585
INV37096,DEP3,ITEM1347,Wiper Blades,Accessories,63,29,116,244.44,BP Components,2025-04-03T01:15:47,2027-01-28T01:15:47,BATCH-6295,Hazardous Storage,Good,2025-10-04T21:14:53.850647
INV89267,DEP1,ITEM9180,Air Filter,Engine Parts,52,19,279,280.21,Aftermarket Parts,2025-02-23T05:36:20,2028-01-04T05:36:20,BATCH-9778,Warehouse B,Good,2025-10-04T21:14:53.850748
INV72197,DEP6,ITEM4222,Brake Lines,Brake System,48,21,154,297.03,Iveco Parts,2025-06-19T07:06:02,2028-03-21T07:06:02,BATCH-8029,Hazardous Storage,Good,2025-10-04T21:14:53.850811
INV64806,DEP5,ITEM4361,Spark Plugs,Engine Parts,310,20,404,168.92,OEM Supplier,2025-04-06T20:48:19,,BATCH-0283,Warehouse A,Good,2025-10-04T21:14:53.850870
INV44563,DEP1,ITEM7467,Transmission Fluid,Fluids,704,143,834,77.23,Local Supplier,2025-03-01T21:01:27,2027-05-24T21:01:27,BATCH-3340,Warehouse B,Good,2025-10-04T21:14:53.850941
INV18438,DEP1,ITEM4117,Air Filter,Engine Parts,59,44,124,129.61,Volvo Parts,2025-05-05T16:55:32,2028-04-14T16:55:32,BATCH-7245,Cold Storage,Poor,2025-10-04T21:14:53.851041
INV24684,DEP6,ITEM5609,Hydraulic Oil,Fluids,674,197,1660,35.18,Scania Parts,2025-06-24T12:28:53,,BATCH-5443,Warehouse A,Fair,2025-10-04T21:14:53.851102
INV11954,DEP5,ITEM8486,Brake Calipers,Brake System,50,16,342,346.5,Aramco Parts,2025-03-12T13:07:42,,BATCH-1556,Warehouse A,Poor,2025-10-04T21:14:53.851161
INV84693,DEP4,ITEM1431,Hydraulic Oil,Fluids,154,144,1827,66.73,Local Supplier,2025-04-17T15:15:30,,BATCH-9674,Warehouse A,Good,2025-10-04T21:14:53.851218
INV72174,DEP5,ITEM5051,Power Steering Fluid,Fluids,615,94,623,66.54,Chevron Parts,2025-05-25T13:09:13,,BATCH-8599,Warehouse B,Fair,2025-10-04T21:14:53.851276
INV94615,DEP2,ITEM7655,Power Steering Fluid,Fluids,105,97,1097,26.34,Scania Parts,2025-05-20T01:13:03,,BATCH-8100,Warehouse A,Poor,2025-10-04T21:14:53.851333
INV47482,DEP3,ITEM3927,Tire 385/65R22.5,Tires,359,37,491,1235.49,Volvo Parts,2025-02-04T06:25:39,2026-05-09T06:25:39,BATCH-5245,Hazardous Storage,Good,2025-10-04T21:14:53.851393
INV81772,DEP2,ITEM9299,First Aid Kit,Accessories,255,21,341,395.73,Iveco Parts,2025-02-01T17:58:11,2027-12-12T17:58:11,BATCH-4542,Cold Storage,Good,2025-10-04T21:14:53.851455
INV97680,DEP6,ITEM6267,First Aid Kit,Accessories,299,15,369,44.29,Scania Parts,2025-03-17T21:06:37,,BATCH-0241,Hazardous Storage,Poor,2025-10-04T21:14:53.851554
INV49680,DEP4,ITEM7929,Brake Pads,Brake System,246,36,321,483.91,Shell Lubricants,2025-06-09T07:55:01,2026-09-13T07:55:01,BATCH-5045,Warehouse A,Good,2025-10-04T21:14:53.851616
INV95168,DEP2,ITEM7601,Brake Calipers,Brake System,297,31,471,81.04,Local Supplier,2025-02-12T11:09:29,,BATCH-7752,Hazardous Storage,Good,2025-10-04T21:14:53.851682
INV65926,DEP6,ITEM4573,Spark Plugs,Engine Parts,100,30,167,472.66,OEM Supplier,2025-04-28T09:41:04,2027-03-31T09:41:04,BATCH-8232,Cold Storage,Fair,2025-10-04T21:14:53.851743
INV87955,DEP1,ITEM6414,Tire 315/80R22.5,Tires,66,59,629,2250.06,Aramco Parts,2025-03-06T11:59:04,2027-12-12T11:59:04,BATCH-2674,Cold Storage,Good,2025-10-04T21:14:53.851813
INV99459,DEP6,ITEM1274,Brake Fluid,Brake System,520,135,1294,36.43,OEM Supplier,2025-03-10T04:31:09,,BATCH-6123,Warehouse A,Good,2025-10-04T21:14:53.851880
INV59555,DEP5,ITEM3258,Engine Oil 15W-40,Engine Parts,224,192,575,56.77,Aftermarket Parts,2025-02-26T13:31:01,,BATCH-4755,Cold Storage,Good,2025-10-04T21:14:53.851968
INV55208,DEP4,ITEM9993,Mirrors,Accessories,34,11,169,76.89,Iveco Parts,2025-02-26T09:06:14,2027-04-20T09:06:14,BATCH-9297,Hazardous Storage,Good,2025-10-04T21:14:53.852058
INV68942,DEP2,ITEM9977,Brake Discs,Brake System,68,42,108,402.21,Volvo Parts,2025-02-11T05:01:24,,BATCH-7564,Hazardous Storage,Good,2025-10-04T21:14:53.852175
INV47490,DEP3,ITEM2115,Alternator,Electrical,73,43,106,247.16,MAN Parts,2025-04-28T05:01:32,2027-08-02T05:01:32,BATCH-4750,Warehouse B,Poor,2025-10-04T21:14:53.852266
INV46698,DEP2,ITEM9456,Brake Calipers,Brake System,218,30,417,135.62,Volvo Parts,2025-03-09T19:41:38,2027-05-14T19:41:38,BATCH-2230,Warehouse B,Good,2025-10-04T21:14:53.852331
INV15364,DEP2,ITEM2714,Brake Lines,Brake System,49,44,186,423.6,Scania Parts,2025-02-18T10:25:20,,BATCH-3470,Warehouse B,Good,2025-10-04T21:14:53.852408
INV53964,DEP1,ITEM9596,Tire 385/65R22.5,Tires,502,59,599,904.03,Scania Parts,2025-06-01T15:42:50,,BATCH-9729,Cold Storage,Fair,2025-10-04T21:14:53.852483
INV66772,DEP6,ITEM2092,Brake Lines,Brake System,319,36,414,161.02,Iveco Parts,2025-02-05T02:56:10,2027-11-01T02:56:10,BATCH-8822,Cold Storage,Fair,2025-10-04T21:14:53.852560
INV70191,DEP2,ITEM9465,Starter Motor,Electrical,265,28,294,240.03,Shell Lubricants,2025-03-04T14:51:05,2027-08-06T14:51:05,BATCH-0638,Cold Storage,Good,2025-10-04T21:14:53.852626
INV15062,DEP1,ITEM2651,Grease,Fluids,93,43,107,134.71,International Parts,2025-01-31T14:40:17,,BATCH-7908,Warehouse A,Good,2025-10-04T21:14:53.852687
INV94468,DEP6,ITEM7908,Inner Tube,Tires,293,34,439,69.28,Iveco Parts,2025-04-02T05:10:32,,BATCH-5799,Cold Storage,Fair,2025-10-04T21:14:53.852746
INV69051,DEP6,ITEM4059,Wiper Blades,Accessories,153,29,346,341.51,MAN Parts,2025-02-15T20:58:42,,BATCH-1309,Hazardous Storage,Poor,2025-10-04T21:14:53.852805
INV70269,DEP3,ITEM5298,Brake Fluid,Brake System,511,138,1570,54.27,MAN Parts,2025-05-05T22:20:13,2027-06-29T22:20:13,BATCH-5559,Warehouse B,Good,2025-10-04T21:14:53.852868
INV74933,DEP4,ITEM8934,Brake Lines,Brake System,63,32,148,405.17,OEM Supplier,2025-04-04T10:10:08,,BATCH-1531,Cold Storage,Fair,2025-10-04T21:14:53.852928
INV14683,DEP2,ITEM7377,Mirrors,Accessories,49,44,169,105.31,International Parts,2025-06-15T22:11:49,2026-09-03T22:11:49,BATCH-3791,Hazardous Storage,Good,2025-10-04T21:14:53.852989
INV38840,DEP2,ITEM2126,Tire 315/80R22.5,Tires,348,56,544,1727.07,Aramco Parts,2025-05-19T23:41:27,2026-09-06T23:41:27,BATCH-6328,Warehouse A,Good,2025-10-04T21:14:53.853052
INV14059,DEP1,ITEM2972,Transmission Fluid,Fluids,365,123,702,16.87,Total Oil,2025-04-25T14:10:23,2026-05-24T14:10:23,BATCH-5041,Cold Storage,Good,2025-10-04T21:14:53.853140
INV80508,DEP1,ITEM6952,Tire 315/80R22.5,Tires,279,20,694,2155.85,OEM Supplier,2025-06-18T17:29:55,,BATCH-2592,Cold Storage,Fair,2025-10-04T21:14:53.853208
INV29908,DEP3,ITEM3715,Spark Plugs,Engine Parts,133,41,293,47.81,Shell Lubricants,2025-02-15T08:52:49,2026-03-31T08:52:49,BATCH-4477,Hazardous Storage,Good,2025-10-04T21:14:53.853270
